datetime,symbol,open,high,low,close,volume
2026-05-21 15:00:00,BTC-USD,120513.29112208987,123803.94093896209,120470.84338498527,123241.9723878125,163052
2026-05-21 16:00:00,BTC-USD,123241.9723878125,125024.52673336251,122331.21319101671,124507.74658368748,301807
2026-05-21 17:00:00,BTC-USD,124507.74658368748,124854.62103187431,123909.49825216306,123918.87882989348,182089
2026-05-21 18:00:00,BTC-USD,123918.87882989348,125543.51971465025,123518.10283936693,124363.51406285209,63451
2026-05-21 19:00:00,BTC-USD,124363.51406285209,124770.13774763454,123583.74092690347,123585.52509432829,110167
2026-05-21 20:00:00,BTC-USD,123585.52509432829,124057.66479840035,122950.06688856613,123270.9632928569,109080
2026-05-21 21:00:00,BTC-USD,123270.9632928569,124879.82132529569,123048.87108003756,124667.27980487244,87479
2026-05-21 22:00:00,BTC-USD,124667.27980487244,125236.29266487845,123620.00742610349,123729.18263952411,157624
2026-05-21 23:00:00,BTC-USD,123729.18263952411,125296.72048007375,123286.78928797285,125034.78019980331,98463
2026-05-22 00:00:00,BTC-USD,125034.78019980331,127965.17731319985,124589.0064765565,127247.18243870231,73881
2026-05-22 01:00:00,BTC-USD,127247.18243870231,127927.20249652246,125009.43439971752,125904.80524078086,185995
2026-05-22 02:00:00,BTC-USD,125904.80524078086,128242.65858177302,125584.3182324222,128045.29316345417,162838
2026-05-22 03:00:00,BTC-USD,128045.29316345417,129045.90846118597,127372.08217607111,128959.61603463265,295122
2026-05-22 04:00:00,BTC-USD,128959.61603463265,128992.21898717398,126962.3216172286,127451.90827543075,121243
2026-05-22 05:00:00,BTC-USD,127451.90827543075,128081.59722933902,123677.87561784599,124096.50607246772,131335
2026-05-22 06:00:00,BTC-USD,124096.50607246772,127935.90215315766,123948.61184557954,127510.8612475846,170334
2026-05-22 07:00:00,BTC-USD,127510.8612475846,127660.29170306481,125701.93372709717,126197.54565372257,126831
2026-05-22 08:00:00,BTC-USD,126197.54565372257,127081.61847933053,125156.53662810019,125793.4486180439,233578
2026-05-22 09:00:00,BTC-USD,125793.4486180439,127401.23584789048,124976.31906185739,126873.17905128653,161329
2026-05-22 10:00:00,BTC-USD,126873.17905128653,130078.69117217239,126570.21737545847,129985.53885595301,87520
2026-05-22 11:00:00,BTC-USD,129985.53885595301,130537.23151815296,128906.11467607564,129747.26522787308,120753
2026-05-22 12:00:00,BTC-USD,129747.26522787308,130334.43639225334,129588.01860598382,130056.38948220751,95299
2026-05-22 13:00:00,BTC-USD,130056.38948220751,130606.9850126174,129631.71589037315,130456.0530991118,164296
2026-05-22 14:00:00,BTC-USD,130456.0530991118,130530.91288290292,129693.83316730266,129735.65182984277,377791
2026-05-22 15:00:00,BTC-USD,129735.65182984277,130609.87365966778,127389.11481909333,127957.29580983405,138163
2026-05-22 16:00:00,BTC-USD,127957.29580983405,128661.31485428165,125585.84593757437,126490.3993853462,106904
2026-05-22 17:00:00,BTC-USD,126490.3993853462,127189.11932753075,125865.39215587961,126346.25083309457,400305
2026-05-22 18:00:00,BTC-USD,126346.25083309457,126889.72909208323,125793.52286030975,125793.80301919307,417964
2026-05-22 19:00:00,BTC-USD,125793.80301919307,126083.01817706997,124667.61292369153,125004.8969300455,152856
2026-05-22 20:00:00,BTC-USD,125004.8969300455,128473.16674895516,124633.67551109527,128192.83045604109,212574
2026-05-22 21:00:00,BTC-USD,128192.83045604109,131331.3771638338,127488.44329257173,130958.37511264585,205487
2026-05-22 22:00:00,BTC-USD,130958.37511264585,131375.625606878,130426.61206848481,130828.09960509001,107773
2026-05-22 23:00:00,BTC-USD,130828.09960509001,133114.5498401385,130067.88297558547,133071.23666876278,250068
2026-05-23 00:00:00,BTC-USD,133071.23666876278,133423.95010959494,132744.33655754497,133268.96715437656,201339
2026-05-23 01:00:00,BTC-USD,133268.96715437656,135304.09593230305,132551.82988940828,134806.8466546107,126646
2026-05-23 02:00:00,BTC-USD,134806.8466546107,135646.16102968671,134155.36507008865,135542.60242246542,174369
2026-05-23 03:00:00,BTC-USD,135542.60242246542,136327.0825871503,134597.41948630722,135227.53419111358,45826
2026-05-23 04:00:00,BTC-USD,135227.53419111358,135721.59493277452,134475.67130539234,135654.84493641206,498861
2026-05-23 05:00:00,BTC-USD,135654.84493641206,136086.09032730482,134852.8931686047,135176.98260990303,190587
2026-05-23 06:00:00,BTC-USD,135176.98260990303,137421.62025581187,135091.79558982226,136589.88816927793,330127
2026-05-23 07:00:00,BTC-USD,136589.88816927793,137090.49186848957,134653.74229061577,135436.645185986,224344
2026-05-23 08:00:00,BTC-USD,135436.645185986,135614.7962899291,134030.09495456063,134283.9461096243,159049
2026-05-23 09:00:00,BTC-USD,134283.9461096243,136517.58310926153,133730.68502402812,136503.88529245675,214161
2026-05-23 10:00:00,BTC-USD,136503.88529245675,138366.02972511452,135596.9584621711,137798.41940486763,202706
2026-05-23 11:00:00,BTC-USD,137798.41940486763,140208.82400240647,136792.01267265814,139601.2081230261,69222
2026-05-23 12:00:00,BTC-USD,139601.2081230261,142479.23019212307,139276.45668951483,142141.85278868643,105212
2026-05-23 13:00:00,BTC-USD,142141.85278868643,142437.998568167,139168.21595844056,139356.41624912457,203287
2026-05-23 14:00:00,BTC-USD,139356.41624912457,140253.29625504703,136788.93561398538,137290.40821866546,145574
2026-05-23 15:00:00,BTC-USD,137290.40821866546,137442.89709613184,136474.3034871361,136513.59084332612,127393
2026-05-23 16:00:00,BTC-USD,136513.59084332612,137267.40558646526,136459.69925059826,136914.94165669344,144405
2026-05-23 17:00:00,BTC-USD,136914.94165669344,137378.22310575884,134826.25109895182,135841.69007831177,215617
2026-05-23 18:00:00,BTC-USD,135841.69007831177,135963.90951159183,135670.3065411411,135723.96342765333,76189
2026-05-23 19:00:00,BTC-USD,135723.96342765333,137459.95775069846,135296.40028469852,137300.16321297223,123018
2026-05-23 20:00:00,BTC-USD,137300.16321297223,138727.51303121028,137113.96637518558,137850.23070103963,139604
2026-05-23 21:00:00,BTC-USD,137850.23070103963,138553.1262384599,136845.42992749385,136919.130585163,97748
2026-05-23 22:00:00,BTC-USD,136919.130585163,136971.2059190439,134482.71461366687,135040.45144980671,517159
2026-05-23 23:00:00,BTC-USD,135040.45144980671,135753.96603028683,133342.28393875348,133824.40736333124,99120
2026-05-24 00:00:00,BTC-USD,133824.40736333124,134151.0727388132,133594.94050032258,133774.50809070043,388004
2026-05-24 01:00:00,BTC-USD,133774.50809070043,134298.16672718257,130612.2788594801,131109.92740310117,125388
2026-05-24 02:00:00,BTC-USD,131109.92740310117,132406.14229908964,130668.5373988453,131733.47797361703,196377
2026-05-24 03:00:00,BTC-USD,131733.47797361703,133469.89533833927,130870.87299834778,133219.8504213846,453720
2026-05-24 04:00:00,BTC-USD,133219.8504213846,135918.4091585166,133169.25448862996,135183.9822794824,154308
2026-05-24 05:00:00,BTC-USD,135183.9822794824,135399.02400595823,133554.98382542448,134269.41643015502,113351
2026-05-24 06:00:00,BTC-USD,134269.41643015502,134672.95283304987,133917.66235471988,134460.42552735127,169482
2026-05-24 07:00:00,BTC-USD,134460.42552735127,134631.4957190119,132718.3707859896,133724.97415245193,94430
2026-05-24 08:00:00,BTC-USD,133724.97415245193,133866.50530315223,131660.6936840708,132439.05997866197,419028
2026-05-24 09:00:00,BTC-USD,132439.05997866197,133534.0195067678,132177.69913112244,133363.52267670239,262804
2026-05-24 10:00:00,BTC-USD,133363.52267670239,134228.66143785472,131458.38097293748,132305.10555244118,167978
2026-05-24 11:00:00,BTC-USD,132305.10555244118,134369.43073178158,131414.67839545786,133727.61969434895,101401
2026-05-24 12:00:00,BTC-USD,133727.61969434895,136309.80972614422,133572.8468724525,136024.23326927415,170450
2026-05-24 13:00:00,BTC-USD,136024.23326927415,136168.15866054865,135910.84441684658,136082.42443990533,106516
2026-05-24 14:00:00,BTC-USD,136082.42443990533,139932.996688987,135461.85055344188,138862.34484683,277525
2026-05-24 15:00:00,BTC-USD,138862.34484683,139253.21957134476,137908.4282795109,138417.61621662235,100049
2026-05-24 16:00:00,BTC-USD,138417.61621662235,138865.15158801898,136882.20331964013,137188.30755357628,100850
2026-05-24 17:00:00,BTC-USD,137188.30755357628,138563.07495490243,136440.45986307977,138235.71485587425,162375
2026-05-24 18:00:00,BTC-USD,138235.71485587425,138692.77958592738,137794.01963377077,138151.45055269042,120496
2026-05-24 19:00:00,BTC-USD,138151.45055269042,138814.38489088218,137270.65708357174,137898.32061219463,290338
2026-05-24 20:00:00,BTC-USD,137898.32061219463,138181.9198672988,135237.0940031915,135508.79172856585,175834
2026-05-24 21:00:00,BTC-USD,135508.79172856585,135748.42016142214,134518.29968143487,135177.8513180823,176334
2026-05-24 22:00:00,BTC-USD,135177.8513180823,136016.3345449905,132967.67825460102,133688.55433513364,125708
2026-05-24 23:00:00,BTC-USD,133688.55433513364,135587.041985442,132926.30548865884,135419.7162703114,147557
2026-05-25 00:00:00,BTC-USD,135419.7162703114,135704.7137597126,134360.69412169172,134517.00383667872,177453
2026-05-25 01:00:00,BTC-USD,134517.00383667872,135615.2733088783,134293.1510060638,135198.06194340624,31335
2026-05-25 02:00:00,BTC-USD,135198.06194340624,135958.7006761763,134713.23465706094,135748.16036904306,270724
2026-05-25 03:00:00,BTC-USD,135748.16036904306,136876.52236451677,135399.5192170924,136594.40680971317,153295
2026-05-25 04:00:00,BTC-USD,136594.40680971317,136812.80831916365,135989.09781793726,136095.61300658074,277804
2026-05-25 05:00:00,BTC-USD,136095.61300658074,137191.66913887905,135769.0002073644,136469.05846665765,168127
2026-05-25 06:00:00,BTC-USD,136469.05846665765,137150.21119695163,135788.90683709277,136588.72138885985,181292
2026-05-25 07:00:00,BTC-USD,136588.72138885985,136742.80860270944,134933.26746821296,135881.99683257242,143484
2026-05-25 08:00:00,BTC-USD,135881.99683257242,136767.40633977318,135039.6099940804,135801.5745361026,206948
2026-05-25 09:00:00,BTC-USD,135801.5745361026,136975.94231136388,135008.77875014627,135543.2443442548,208176
2026-05-25 10:00:00,BTC-USD,135543.2443442548,135708.66851659346,135515.67092355728,135655.1745449061,195465
2026-05-25 11:00:00,BTC-USD,135655.1745449061,137013.2699403854,135629.67694788452,136681.952338119,85072
2026-05-25 12:00:00,BTC-USD,136681.952338119,136749.5698617385,135830.21829699035,136534.38027376097,273402
2026-05-25 13:00:00,BTC-USD,136534.38027376097,142280.52987768097,136319.0435810893,141557.45976876334,109946
2026-05-25 14:00:00,BTC-USD,141557.45976876334,141780.02575937277,135743.86304614577,136094.34172733486,251579
2026-05-25 15:00:00,BTC-USD,136094.34172733486,138082.63252859516,135616.2822828703,137476.0826386101,219127
2026-05-25 16:00:00,BTC-USD,137476.0826386101,140311.29909470645,137214.53726785033,140248.98710551645,87130
2026-05-25 17:00:00,BTC-USD,140248.98710551645,144239.88015039868,139575.02312353504,143363.5723365277,94906
2026-05-25 18:00:00,BTC-USD,143363.5723365277,144408.9534016836,142905.6712488934,144057.9036609796,149544
2026-05-25 19:00:00,BTC-USD,144057.9036609796,145651.43536612878,143330.27162446565,145353.11491302346,181430
2026-05-25 20:00:00,BTC-USD,145353.11491302346,145750.15449305225,144957.26296836438,145239.40361247663,234743
2026-05-25 21:00:00,BTC-USD,145239.40361247663,145777.91311629376,144862.14647150834,145160.920886753,83425
2026-05-25 22:00:00,BTC-USD,145160.920886753,147198.8762074535,144488.82780824022,147131.1228595739,196627
2026-05-25 23:00:00,BTC-USD,147131.1228595739,147238.93528543675,144346.3198756812,144601.70940857267,112496
2026-05-26 00:00:00,BTC-USD,144601.70940857267,145292.36037785263,142588.82350846415,142935.468754296,193602
2026-05-26 01:00:00,BTC-USD,142935.468754296,143469.01664025502,142404.04776603007,142574.74364426002,160824
2026-05-26 02:00:00,BTC-USD,142574.74364426002,144391.5170978275,142303.43311250702,143944.11363758062,99807
2026-05-26 03:00:00,BTC-USD,143944.11363758062,145161.74595350958,143601.5356694881,144608.20465902137,115128
2026-05-26 04:00:00,BTC-USD,144608.20465902137,147229.88287103808,144279.3524061589,145922.97437736773,189384
2026-05-26 05:00:00,BTC-USD,145922.97437736773,147421.6158882838,145441.8269857922,146957.30198942425,118428
2026-05-26 06:00:00,BTC-USD,146957.30198942425,150130.1032309479,146790.665037682,149772.08294721984,147513
2026-05-26 07:00:00,BTC-USD,149772.08294721984,150697.2911578559,149341.69649235246,150448.11498328924,88488
2026-05-26 08:00:00,BTC-USD,150448.11498328924,151179.53578116122,149254.25271331114,150416.37162533402,223671
2026-05-26 09:00:00,BTC-USD,150416.37162533402,152162.1545904432,149597.22500584245,151278.53093374317,344114
2026-05-26 10:00:00,BTC-USD,151278.53093374317,154031.14050197398,150730.8611605516,153613.75236567375,176419
2026-05-26 11:00:00,BTC-USD,153613.75236567375,155080.42560597038,153441.37148519212,154542.4986182129,63156
2026-05-26 12:00:00,BTC-USD,154542.4986182129,154830.3313594439,153180.99993013655,153667.06450734977,163087
2026-05-26 13:00:00,BTC-USD,153667.06450734977,154381.8627779837,150174.65848026722,150941.51069764185,169928
2026-05-26 14:00:00,BTC-USD,150941.51069764185,155472.15037635854,150925.5690992163,154316.01520630132,259501
2026-05-26 15:00:00,BTC-USD,154316.01520630132,156112.67923180092,153506.9866390601,155490.10192277285,117756
2026-05-26 16:00:00,BTC-USD,155490.10192277285,155648.07783422177,154557.2393802757,154741.1080731164,155697
2026-05-26 17:00:00,BTC-USD,154741.1080731164,154816.9705659971,151727.19898547715,152395.61650618256,157639
2026-05-26 18:00:00,BTC-USD,152395.61650618256,153672.23224414155,152225.12358085648,153436.82560587037,126761
2026-05-26 19:00:00,BTC-USD,153436.82560587037,154080.69485172108,152632.8603532925,153835.6472819654,158542
2026-05-26 20:00:00,BTC-USD,153835.6472819654,154670.10176579194,153112.7481804077,154202.48402594303,131632
2026-05-26 21:00:00,BTC-USD,154202.48402594303,157253.93193880067,153682.8696660712,156611.1776389635,165840
2026-05-26 22:00:00,BTC-USD,156611.1776389635,158779.99723601426,155785.9516664725,157921.38817259617,192747
2026-05-26 23:00:00,BTC-USD,157921.38817259617,160438.46828558337,156972.91602980287,159913.30345886998,160817
2026-05-27 00:00:00,BTC-USD,159913.30345886998,160906.5118994579,155751.8105605788,156261.040698487,96087
2026-05-27 01:00:00,BTC-USD,156261.040698487,156398.36280985503,154950.9167119302,156206.89867434994,203609
2026-05-27 02:00:00,BTC-USD,156206.89867434994,156880.274578263,153265.2363411581,153579.00194467956,385598
2026-05-27 03:00:00,BTC-USD,153579.00194467956,153946.49665515035,151461.6619529279,151941.5063015607,139161
2026-05-27 04:00:00,BTC-USD,151941.5063015607,152266.50523104932,150866.89335289085,151476.48660704098,345588
2026-05-27 05:00:00,BTC-USD,151476.48660704098,152356.70690494633,148052.6933938633,148295.1677891583,468388
2026-05-27 06:00:00,BTC-USD,148295.1677891583,149729.70932959465,147456.86762712648,149348.992833502,206222
2026-05-27 07:00:00,BTC-USD,149348.992833502,150051.60825641893,148298.6217375284,148562.22012837225,72778
2026-05-27 08:00:00,BTC-USD,148562.22012837225,152782.14259010027,148333.67700085542,152452.69223707385,189553
2026-05-27 09:00:00,BTC-USD,152452.69223707385,152490.5902621367,149600.1567725725,149870.04994025294,128814
2026-05-27 10:00:00,BTC-USD,149870.04994025294,151115.89613177144,149590.94166116044,150260.2932094578,203162
2026-05-27 11:00:00,BTC-USD,150260.2932094578,151661.83445615502,149727.1255524448,151601.46386005857,106489
2026-05-27 12:00:00,BTC-USD,151601.46386005857,154419.852197846,151140.6545535259,153790.50826428187,89066
2026-05-27 13:00:00,BTC-USD,153790.50826428187,154435.26871945182,153068.56789159123,154256.46481139542,154245
2026-05-27 14:00:00,BTC-USD,154256.46481139542,155061.875291405,152276.05707760266,153000.00477707063,124618
2026-05-27 15:00:00,BTC-USD,153000.00477707063,155728.16427442615,152654.52523909012,155373.31449824024,172079
2026-05-27 16:00:00,BTC-USD,155373.31449824024,155674.74870890996,153804.8167088622,154208.0475806205,324041
2026-05-27 17:00:00,BTC-USD,154208.0475806205,157587.7819089402,153149.40153455766,157213.81559490424,159615
2026-05-27 18:00:00,BTC-USD,157213.81559490424,158971.15138614882,156631.98066069602,158161.27285990393,482546
2026-05-27 19:00:00,BTC-USD,158161.27285990393,158868.17935687894,157191.24915889825,158848.1985074397,135208
2026-05-27 20:00:00,BTC-USD,158848.1985074397,159512.1863472815,157632.15779466694,158488.37000138412,235226
2026-05-27 21:00:00,BTC-USD,158488.37000138412,161078.71081997562,157369.6956133062,160221.81664168017,159420
2026-05-27 22:00:00,BTC-USD,160221.81664168017,162431.7946531282,159877.1991958591,162234.7144445616,261853
2026-05-27 23:00:00,BTC-USD,162234.7144445616,163235.5527065094,161607.32189632067,163202.88006730113,149894
2026-05-28 00:00:00,BTC-USD,163202.88006730113,163862.5932612323,161473.0273881259,161801.35248011118,80280
2026-05-28 01:00:00,BTC-USD,161801.35248011118,162973.7664043166,159736.16808693195,159837.79765770718,179918
2026-05-28 02:00:00,BTC-USD,159837.79765770718,161924.18233822985,159828.38832315503,161193.32315317928,140829
2026-05-28 03:00:00,BTC-USD,161193.32315317928,162441.9139630076,160959.25529496858,161646.53184338455,96416
2026-05-28 04:00:00,BTC-USD,161646.53184338455,164691.96075771333,161018.02197933663,163766.2932792171,123753
2026-05-28 05:00:00,BTC-USD,163766.2932792171,165274.011532614,162945.77357511324,164736.58384866614,92771
2026-05-28 06:00:00,BTC-USD,164736.58384866614,165564.25421522924,164681.10730744858,165131.8981573774,179340
2026-05-28 07:00:00,BTC-USD,165131.8981573774,165693.69861535527,164479.54971284073,165360.47424175646,85951
2026-05-28 08:00:00,BTC-USD,165360.47424175646,166074.57950788774,164751.6760325205,165407.09670264882,264181
2026-05-28 09:00:00,BTC-USD,165407.09670264882,165509.46930825268,162586.43504983184,163169.56433319405,199749
2026-05-28 10:00:00,BTC-USD,163169.56433319405,168208.49104890213,163022.29987122997,167458.29964563108,233915
2026-05-28 11:00:00,BTC-USD,167458.29964563108,167553.08209312285,164357.4897623895,165893.97355265202,188456
2026-05-28 12:00:00,BTC-USD,165893.97355265202,168173.0859848624,164674.82135254724,167444.28130006755,184951
2026-05-28 13:00:00,BTC-USD,167444.28130006755,170103.38006153595,167387.1515923286,170012.5051880775,309264
2026-05-28 14:00:00,BTC-USD,170012.5051880775,173869.5190606684,169410.22575418503,173137.88304398608,175392
2026-05-28 15:00:00,BTC-USD,173137.88304398608,174296.64831417776,171032.50997145384,171819.66982265835,204363
2026-05-28 16:00:00,BTC-USD,171819.66982265835,173651.30783566085,171095.96318787526,172698.87513309545,227615
2026-05-28 17:00:00,BTC-USD,172698.87513309545,173428.36885877184,168968.10748545255,170373.56736511286,128883
2026-05-28 18:00:00,BTC-USD,170373.56736511286,171249.4007829903,169297.4232702551,170199.0574742857,215559
2026-05-28 19:00:00,BTC-USD,170199.0574742857,170914.60029438048,166950.50493856988,166977.08454530517,112294
2026-05-28 20:00:00,BTC-USD,166977.08454530517,168533.6697178903,166151.70095502495,168148.60569418533,671092
2026-05-28 21:00:00,BTC-USD,168148.60569418533,170587.63581937767,168005.63666110754,169783.7359141689,121864
2026-05-28 22:00:00,BTC-USD,169783.7359141689,170076.06445585281,167613.52539001274,167677.208366392,120950
2026-05-28 23:00:00,BTC-USD,167677.208366392,167777.58375242105,167242.2218174037,167310.12179314025,88198
2026-05-29 00:00:00,BTC-USD,167310.12179314025,168796.23388786518,166396.23094468197,168267.30384573658,260406
2026-05-29 01:00:00,BTC-USD,168267.30384573658,169042.69717901188,167541.9506925452,167618.5941793686,454685
2026-05-29 02:00:00,BTC-USD,167618.5941793686,170477.45477440517,167583.67564617767,170055.05165573588,193111
2026-05-29 03:00:00,BTC-USD,170055.05165573588,170247.15845223705,165466.67811767303,166264.25074479714,168375
2026-05-29 04:00:00,BTC-USD,166264.25074479714,167142.42110610023,165218.73508492185,165302.589513724,185000
2026-05-29 05:00:00,BTC-USD,165302.589513724,165462.32320837115,163650.1449150816,164325.87754348113,104110
2026-05-29 06:00:00,BTC-USD,164325.87754348113,168348.8333727054,163048.1505151965,168080.46273159835,99480
2026-05-29 07:00:00,BTC-USD,168080.46273159835,169320.2209554281,168043.70663734686,169299.73258281845,174882
2026-05-29 08:00:00,BTC-USD,169299.73258281845,170676.20906324187,168310.69150870948,170666.2709805742,113672
2026-05-29 09:00:00,BTC-USD,170666.2709805742,171586.37720703665,169910.69111564328,170917.83733971504,72474
2026-05-29 10:00:00,BTC-USD,170917.83733971504,174970.74583843406,170579.66346930148,174213.21392035624,102655
2026-05-29 11:00:00,BTC-USD,174213.21392035624,174259.80127214943,169904.53282792654,170639.62312938823,139597
2026-05-29 12:00:00,BTC-USD,170639.62312938823,170935.74363734399,167147.60493672863,168284.1743899676,140252
2026-05-29 13:00:00,BTC-USD,168284.1743899676,169334.5124182035,166372.6367273961,167059.00534349712,166030
2026-05-29 14:00:00,BTC-USD,167059.00534349712,167180.25441002558,165757.43453386708,165789.05016560527,131110
2026-05-29 15:00:00,BTC-USD,165789.05016560527,166428.16388385667,164579.33680217047,165294.10742391692,179928
2026-05-29 16:00:00,BTC-USD,165294.10742391692,165763.03670783862,164935.18583806916,165666.6285474052,128747
2026-05-29 17:00:00,BTC-USD,165666.6285474052,165904.14401642335,163314.9027690266,163698.13162928112,93002
2026-05-29 18:00:00,BTC-USD,163698.13162928112,164149.81390571932,160909.9569129202,161439.13004496248,121151
2026-05-29 19:00:00,BTC-USD,161439.13004496248,162722.8088758751,161349.98197060783,162321.3380997233,165765
2026-05-29 20:00:00,BTC-USD,162321.3380997233,166126.7637636462,161380.0796109538,165897.79542227346,302549
2026-05-29 21:00:00,BTC-USD,165897.79542227346,168954.4289596101,164597.6714148082,168781.3111897818,171503
2026-05-29 22:00:00,BTC-USD,168781.3111897818,169194.34690785356,167412.4418256649,168159.70597455348,166542
2026-05-29 23:00:00,BTC-USD,168159.70597455348,169182.2201357516,167476.52785502133,167688.71605679658,101781
2026-05-30 00:00:00,BTC-USD,167688.71605679658,169957.29926396068,166745.37545663613,169164.15052462657,100459
2026-05-30 01:00:00,BTC-USD,169164.15052462657,171942.72963901647,167941.06308996025,171230.94807058174,92806
2026-05-30 02:00:00,BTC-USD,171230.94807058174,171942.8816936431,171091.3198122589,171542.52918725787,117983
2026-05-30 03:00:00,BTC-USD,171542.52918725787,174044.25921770177,171325.39650464267,173718.6246333247,240558
2026-05-30 04:00:00,BTC-USD,173718.6246333247,176570.13793683323,173526.71143207196,175627.32104066666,158561
2026-05-30 05:00:00,BTC-USD,175627.32104066666,177891.291478097,175416.2863402642,177638.0652025427,236263
2026-05-30 06:00:00,BTC-USD,177638.0652025427,180840.67137830323,177063.5545321108,180798.18007888747,84741
2026-05-30 07:00:00,BTC-USD,180798.18007888747,181280.834547468,177622.18172842957,178421.15847357293,152371
2026-05-30 08:00:00,BTC-USD,178421.15847357293,179022.0965019132,176614.4308645518,176736.6456321994,159354
2026-05-30 09:00:00,BTC-USD,176736.6456321994,178403.77124271565,174316.81649130318,175185.7885710832,111775
2026-05-30 10:00:00,BTC-USD,175185.7885710832,175527.11570688078,172730.83231772247,172894.68465975285,117157
2026-05-30 11:00:00,BTC-USD,172894.68465975285,173780.1512416884,170825.37735571177,171163.62393289563,114034
2026-05-30 12:00:00,BTC-USD,171163.62393289563,171193.76028116612,167728.5228892792,168206.35433005093,147737
2026-05-30 13:00:00,BTC-USD,168206.35433005093,170542.67023341983,167274.14760129421,170288.92499930205,182719
2026-05-30 14:00:00,BTC-USD,170288.92499930205,170598.8389614116,170047.2002597005,170063.55010886214,227212
2026-05-30 15:00:00,BTC-USD,170063.55010886214,173297.7997159269,169242.1320131959,172694.151259298,135472
2026-05-30 16:00:00,BTC-USD,172694.151259298,172937.45827077044,170775.96667897422,171692.6814723769,189901
2026-05-30 17:00:00,BTC-USD,171692.6814723769,172072.44181244448,170232.00751354345,170973.28156541046,188226
2026-05-30 18:00:00,BTC-USD,170973.28156541046,172190.33197791607,168412.61297632573,169023.95053235476,163524
2026-05-30 19:00:00,BTC-USD,169023.95053235476,172712.12460638728,168552.563095045,171774.6403219433,207148
2026-05-30 20:00:00,BTC-USD,171774.6403219433,172025.77089254188,168902.64369502733,169313.19356023739,281859
2026-05-30 21:00:00,BTC-USD,169313.19356023739,170097.97046624534,165031.49240445602,165197.7433599721,104763
2026-05-30 22:00:00,BTC-USD,165197.7433599721,165798.96224820858,163817.76262771842,164553.1598399846,361217
2026-05-30 23:00:00,BTC-USD,164553.1598399846,165842.4560342299,164295.8601789439,164998.5102901277,224397
2026-05-31 00:00:00,BTC-USD,164998.5102901277,165344.3324514277,164541.52222514595,165032.6916626263,158272
2026-05-31 01:00:00,BTC-USD,165032.6916626263,165790.5856565698,164739.1541019798,165136.09535769976,116617
2026-05-31 02:00:00,BTC-USD,165136.09535769976,166514.62236847586,164885.69882948688,166336.35596584782,327314
2026-05-31 03:00:00,BTC-USD,166336.35596584782,166558.69363904474,159896.9351128811,160644.01436427608,77447
2026-05-31 04:00:00,BTC-USD,160644.01436427608,165899.48651536103,159608.2230961535,165368.29566987147,328011
2026-05-31 05:00:00,BTC-USD,165368.29566987147,167300.5115099694,164730.43250137442,166888.5979691744,108688
2026-05-31 06:00:00,BTC-USD,166888.5979691744,168255.54159955957,166497.62762356777,168203.00772789837,254819
2026-05-31 07:00:00,BTC-USD,168203.00772789837,168560.5661907608,165077.3179533263,165639.53756539823,88982
2026-05-31 08:00:00,BTC-USD,165639.53756539823,168279.05327228535,165533.9562841021,167639.03128617245,159350
2026-05-31 09:00:00,BTC-USD,167639.03128617245,167877.3906667689,165227.44478725875,165755.2405543346,118259
2026-05-31 10:00:00,BTC-USD,165755.2405543346,167567.06108902447,164867.43830705344,167348.03271272258,159581
2026-05-31 11:00:00,BTC-USD,167348.03271272258,169019.4979152803,167048.92847339815,168732.51818477927,96895
2026-05-31 12:00:00,BTC-USD,168732.51818477927,170451.08997515155,167368.1381757413,169560.7757502603,290900
2026-05-31 13:00:00,BTC-USD,169560.7757502603,170143.3557459084,168893.91213969694,169720.12962312173,160735
2026-05-31 14:00:00,BTC-USD,169720.12962312173,173253.8680649238,169551.80573332016,172346.38411885363,119439
2026-05-31 15:00:00,BTC-USD,172346.38411885363,175462.8898988598,171925.20782069725,174809.20968210718,277576
2026-05-31 16:00:00,BTC-USD,174809.20968210718,175216.2597050499,173292.1860714047,173620.88309609884,67322
2026-05-31 17:00:00,BTC-USD,173620.88309609884,175060.97608526738,173336.98908398565,175043.78725784802,116454
2026-05-31 18:00:00,BTC-USD,175043.78725784802,176684.59161458287,174512.1793248052,176185.03632982745,76438
2026-05-31 19:00:00,BTC-USD,176185.03632982745,176280.7399428479,174950.61311805868,175606.9040221254,191956
2026-05-31 20:00:00,BTC-USD,175606.9040221254,176994.82106334122,174426.02528298082,175173.41129481036,212802
2026-05-31 21:00:00,BTC-USD,175173.41129481036,175617.8929131224,174140.87892053096,175071.94721998714,267173
2026-05-31 22:00:00,BTC-USD,175071.94721998714,176040.23077788498,171205.4987592241,171933.32271996772,250775
2026-05-31 23:00:00,BTC-USD,171933.32271996772,172495.19076668142,171901.51496620275,172492.8185307553,369928
2026-06-01 00:00:00,BTC-USD,172492.8185307553,172676.5090647906,171831.21942735647,172607.22224978392,138281
2026-06-01 01:00:00,BTC-USD,172607.22224978392,173038.1278280304,168233.7245352691,168376.2381944043,183929
2026-06-01 02:00:00,BTC-USD,168376.2381944043,168780.68093963776,167253.97012493855,167872.28194187634,213311
2026-06-01 03:00:00,BTC-USD,167872.28194187634,168254.56694092718,163061.78461851674,163227.13449564137,93438
2026-06-01 04:00:00,BTC-USD,163227.13449564137,163668.68135409045,161371.16576983756,161753.0233307125,84575
