date,ticker,open,high,low,close,volume
2025-11-26,TSLA,60.76872099586058,61.24951426894342,59.58101800296295,60.146858775021066,2669351
2025-11-27,TSLA,58.721244196743385,60.71389766804969,58.107849679679646,60.277788047876314,3015392
2025-11-28,TSLA,59.6580651637441,64.63077880570437,59.31258397734289,64.16440608109966,4784333
2025-12-01,TSLA,64.24458327188631,64.94783184880018,63.06754516338784,63.96541455615515,3347484
2025-12-02,TSLA,63.44171173035793,66.53760938817662,63.34305673178349,65.8483044985321,5916155
2025-12-03,TSLA,65.75451596652121,71.48450615146379,65.57021211495463,71.00241134968302,8181529
2025-12-04,TSLA,71.20860178312564,73.30163462314873,70.58011620220577,72.44075601380919,5817606
2025-12-05,TSLA,73.72680921140878,75.44273862211153,72.89512068091912,74.83708381238726,3712781
2025-12-08,TSLA,76.32726146352081,76.88148851231462,72.54476810920829,73.32903212706064,3964025
2025-12-09,TSLA,73.33842805069591,74.39278762539425,71.22554435644057,71.88972638064831,2077832
2025-12-10,TSLA,73.38456020000211,73.73334612724129,71.09128465698365,71.4128418563035,6677641
2025-12-11,TSLA,71.35451065546994,73.46325738932192,70.47587121974458,73.18271900752572,3240326
2025-12-12,TSLA,73.64564446868663,76.75560668616782,73.14125750076556,76.18972190887038,4085567
2025-12-15,TSLA,75.42053589531086,79.32023729763519,74.69768782709824,79.04663870773093,5300340
2025-12-16,TSLA,79.42265020751196,80.7786897258228,78.58127451991344,80.44643139319925,3673092
2025-12-17,TSLA,80.15370839090853,81.57940760479683,78.82116220779436,79.14730401367459,4396977
2025-12-18,TSLA,79.04736294946018,79.32169732346784,74.1076070605327,74.56713936521861,5480016
2025-12-19,TSLA,72.74093489302726,74.44492420236548,71.69558441971135,73.64240750048225,6053431
2025-12-22,TSLA,73.68197887626336,75.65992564231698,72.51677911752444,74.63389024394093,5384536
2025-12-23,TSLA,74.80920699016121,75.44986138168277,71.91244942137767,72.2415892528728,4840608
2025-12-24,TSLA,72.78093931864758,79.19295330540291,72.26659623180413,78.0537656485643,5237136
2025-12-25,TSLA,77.31085165866193,79.1955252701561,76.27590856002824,79.16560240819389,5886884
2025-12-26,TSLA,80.05964484061127,80.49939113187448,75.88013262661616,76.49069795201993,4878446
2025-12-29,TSLA,76.56451497028152,80.34859119520169,75.96693595711602,79.22158922622789,5228861
2025-12-30,TSLA,81.21673386285936,81.92662053291195,76.20037868468692,76.9824551204794,2282962
2025-12-31,TSLA,78.09423391739112,78.69349248314994,74.44863563105211,74.83506257516532,5750724
2025-01-02,SNDK,59.036847545624084,59.35822686764147,56.467659442455535,56.8827026992066,5699924
2025-01-03,SNDK,56.16734244179219,56.43444680068039,54.40398584170821,55.02236910122685,2588537
2025-01-06,SNDK,55.59646140842682,55.71772492714064,51.430328239401575,51.611790231677396,2553135
2025-01-07,SNDK,51.60684311647699,52.220571981379315,50.29622966512093,50.35239989613041,6978910
2025-01-08,SNDK,49.91672594971406,50.702245390909454,48.75261680500412,49.113069786114345,3225280
2025-01-09,SNDK,49.954815348615575,50.71842221778807,48.85187085282678,48.89230364049809,3336647
2025-01-10,SNDK,48.28152266185109,49.4056992905673,47.99020588576566,49.1282559153511,5060391
2025-01-13,SNDK,48.92339179010171,51.690134222667325,48.42402169983586,51.451145533632555,3671107
2025-01-14,SNDK,51.39385560028276,52.681402433453435,51.39077372413748,52.674053121710905,6456171
2025-01-15,SNDK,53.7685050383295,53.9162055273694,52.02338786325063,52.434701370614015,7827422
2025-01-16,SNDK,51.17422444086585,51.89825805107639,50.36276365552189,50.40124714132561,4252286
2025-01-17,SNDK,50.57244649688804,50.57346111395467,49.10977263327063,49.349630563199675,4465101
2025-01-20,SNDK,48.91201131233421,49.09787249065923,47.38293231001053,47.52785254680156,3652293
2025-01-21,SNDK,47.287316306508316,48.01362861466596,47.009552687181454,47.80894502876695,2721567
2025-01-22,SNDK,48.67854461902831,49.28164759691624,48.23688797416708,49.131358496280015,3671225
2025-01-23,SNDK,50.10579091894668,50.567841992965846,49.621537632962266,49.88250420962254,4300689
2025-01-24,SNDK,49.74248976577417,52.932731761378726,49.66144590705155,52.28927628840512,2693835
2025-01-27,SNDK,51.12590759883188,52.87889996638318,50.40247595534841,52.6429830567148,1766101
2025-01-28,SNDK,51.954812480765156,52.245706136544996,49.97236662528563,50.15713516335438,7349639
2025-01-29,SNDK,50.47179380993811,52.406597049685836,50.043265302993746,52.046315521719684,3146139
2025-01-30,SNDK,51.31319664399076,54.42214162116449,50.619840628886365,53.8145367035784,4475951
2025-01-31,SNDK,54.0874082721232,54.743107200781964,53.105880871092104,53.529529738055366,3274978
2025-02-03,SNDK,54.008587544749545,54.30706403232699,53.436145408116076,53.50148731451694,3124207
2025-02-04,SNDK,53.57937636054143,54.09109877546078,52.905204715888665,53.71373351399117,2306245
2025-02-05,SNDK,54.591368088380435,54.86355370640784,53.76106638081596,54.14755878517833,2835499
2025-02-06,SNDK,53.526979297230405,53.790662767902646,52.51640627031993,53.46058899872731,2313144
2025-02-07,SNDK,52.578961271916526,53.46966548110382,51.0022144868871,51.15936831733533,4355480
2025-02-10,SNDK,50.5473646641438,50.77536929738761,49.35985306395339,50.447958841211836,5913253
2025-02-11,SNDK,50.86176353605178,50.89908025789283,48.62683070155573,48.88348505039782,5829522
2025-02-12,SNDK,49.53119099169427,51.26143516465917,49.286320983723776,51.10687841985537,5796372
2025-02-13,SNDK,50.85205570961906,52.159691084994954,50.51026838649047,51.93873738418215,5390027
2025-02-14,SNDK,52.35897122401847,52.783066537838,49.114044593922685,49.64780511825635,6000884
2025-02-17,SNDK,48.63094430593174,48.75840810228312,47.84409239372785,48.40712239570643,3244758
2025-02-18,SNDK,47.29034889596433,48.09901864686714,46.668206699136526,47.198220042276226,5135097
2025-02-19,SNDK,47.54300174548861,49.21812071282297,47.30705403657384,48.999944348672564,3674226
2025-02-20,SNDK,49.34498002422734,54.13972790980911,48.90343392693899,53.97442598366226,4158712
2025-02-21,SNDK,53.522468867227026,57.659913254645495,52.83999360885011,57.135775867967226,5492851
2025-02-24,SNDK,57.143593550957604,57.744874942810604,57.009444608652444,57.42087537277889,2904650
2025-02-25,SNDK,57.34193330563414,60.791864961205796,57.18538322077925,60.72972082733138,7019817
2025-02-26,SNDK,61.16075019849378,62.64637313535849,60.57169293149704,62.37385972089418,3174945
2025-02-27,SNDK,63.14007207556889,63.868524893875374,61.83231467324551,61.84584421593942,2587218
2025-02-28,SNDK,63.198062992511495,63.58558799811546,61.705143255639186,62.187893901377485,2108904
2025-03-03,SNDK,61.90082878127929,62.10737825916844,60.6167540617245,60.77594402893798,3872546
2025-03-04,SNDK,59.65010247216101,60.30262533490607,58.98281328058486,59.624865180947225,5056533
2025-03-05,SNDK,59.85062260522149,60.46595879164354,56.187580257397705,56.217428700664094,4778876
2025-03-06,SNDK,57.529201029180705,58.575569458179125,55.7932484555134,56.047757050810986,8014256
2025-03-07,SNDK,56.74397453906895,57.433214500173584,54.160382438884824,54.17696265377964,4922456
2025-03-10,SNDK,54.55736692259159,54.964415322579576,53.29785324218288,54.03142803890423,3428565
2025-03-11,SNDK,54.781572304873876,55.31163009429405,53.190640677646556,53.762393961490076,2693778
2025-03-12,SNDK,53.37578067549138,53.48616879411296,51.13456757515685,51.70221979405672,6010341
2025-03-13,SNDK,52.63932119589425,53.41138068951558,51.08165983300649,51.46982084937584,2539978
2025-03-14,SNDK,51.43004052244479,54.99446892183259,51.23207764742441,54.62308404740099,3567680
2025-03-17,SNDK,55.06096082936335,55.11813943430507,50.3403825336836,51.65113499364465,3208213
2025-03-18,SNDK,51.98489208007602,52.800309008241044,48.93984575004993,49.25552776838734,5475847
2025-03-19,SNDK,48.8328260441925,48.87187112547614,45.598566095657944,45.87389926876998,5276146
2025-03-20,SNDK,45.10561166431963,45.22278578811762,41.99750843650595,42.028407288889326,6274080
2025-03-21,SNDK,42.50422983345,43.03360996139045,41.94210511747492,42.57528291215216,3606887
2025-03-24,SNDK,42.85113555940575,43.423301382153646,42.701823518427965,43.12585549618544,3210991
2025-03-25,SNDK,43.35616825828382,43.59048972902589,41.77111191665399,41.846431290729406,3208058
2025-03-26,SNDK,42.365270838517105,42.640556636343454,39.95886990626622,39.980283341067576,5886028
2025-03-27,SNDK,39.268007622294625,39.75759097739678,39.082976245372265,39.18479345362283,3284073
2025-03-28,SNDK,39.75190700778947,39.99546307981651,39.23830832747009,39.30097012694625,4048264
2025-03-31,SNDK,40.240801879301905,40.481961320007564,38.316639835115865,38.6316899518507,4209269
2025-04-01,SNDK,39.40284249554565,42.27139969492412,39.3847770340561,41.540452079466014,7208197
2025-04-02,SNDK,41.65846846474589,41.744369561819326,40.381295214333775,40.458913488353645,3117421
2025-04-03,SNDK,40.86926568020028,42.221865339373664,40.76493997342147,41.8970296403015,3764732
2025-04-04,SNDK,42.35856283240679,42.928786917804125,40.25044159285464,40.7678030345611,3050838
2025-04-07,SNDK,39.855357742548925,40.45333308366108,36.454334686006526,36.58085758283564,4578910
2025-04-08,SNDK,37.16707896945092,39.15500650425864,37.013141089385435,38.91548782899607,4714959
2025-04-09,SNDK,39.70419835535488,40.04865717142076,38.889324149045756,39.30589525435889,5317128
2025-04-10,SNDK,39.68172187240205,39.84578189946951,37.2401634256702,37.61386733735847,2086658
2025-04-11,SNDK,37.866964564617994,38.1214582313577,35.95175364007579,36.21130380223808,8401257
2025-04-14,SNDK,36.198720766951034,36.485707542604636,34.46954951589024,34.51569482291496,4538374
2025-04-15,SNDK,35.1321041307573,35.19123525044376,31.85304945018265,32.46552900366655,4767902
2025-04-16,SNDK,32.44360926303655,33.975378738556856,32.36895173086464,33.7792802523737,4511524
2025-04-17,SNDK,33.44371887150961,34.41305479446596,33.37228173302874,34.23475839143006,8099582
2025-04-18,SNDK,34.90483328347541,35.07101723916828,33.9048529049018,34.16595442650642,2091668
2025-04-21,SNDK,34.25706725409329,34.80671131033332,33.384264695642116,33.63334961433782,5967433
2025-04-22,SNDK,34.326659085036546,34.69342673122533,33.60105951639591,34.49933121831635,3326413
2025-04-23,SNDK,33.97054837364388,34.67588417753277,33.167479706381094,33.542818296023015,3553297
2025-04-24,SNDK,33.83500199347036,35.830996238512405,33.70632946788286,35.18181641365323,4143606
2025-04-25,SNDK,34.302271686970506,35.052836744271886,34.15520109227781,34.61272194477626,4782926
2025-04-28,SNDK,34.45785008611258,37.890807849032385,34.2252065418466,37.764948688508376,7983052
2025-04-29,SNDK,37.463124412200266,37.938738708676006,36.69378185239721,37.004547860438294,1855558
2025-04-30,SNDK,37.70821354916043,38.03045081481069,35.291804206051054,35.333241586775664,4192512
2025-05-01,SNDK,35.6625222845639,35.75532810857709,35.37662099122364,35.4004805181976,3651482
2025-05-02,SNDK,35.656905656349316,35.72062027446364,35.02396976598234,35.31574189029195,4881792
2025-05-05,SNDK,35.377971124699464,36.212731808372716,35.35276045113369,36.01849353896254,3695123
2025-05-06,SNDK,35.96418865734744,37.80686070352137,35.86052421745715,37.7930823005898,4889413
2025-05-07,SNDK,38.02540298821212,38.37947058925631,36.875656473988904,37.309575296847264,5930911
2025-05-08,SNDK,36.868065169198864,38.78446538033754,36.66454924715356,38.77370121261858,3667862
2025-05-09,SNDK,38.55677155431775,38.67223950069657,37.08594628610491,37.15077305936243,3907051
2025-05-12,SNDK,37.24452979126216,39.70808240634992,36.98084279682679,38.86643782551352,4044568
2025-05-13,SNDK,38.99271093293049,39.33415483284585,38.18140609586306,38.92695479468557,2462080
2025-05-14,SNDK,39.02939137089623,40.41118190891071,38.60470896149967,40.25217432018116,6481962
2025-05-15,SNDK,40.24761929048311,40.445929117437366,37.11271008583659,37.18605738675745,7592415
2025-05-16,SNDK,36.6637852467065,36.93704956651259,36.48059022751105,36.57903861067502,3134413
2025-05-19,SNDK,36.04076747837929,37.667932774401315,35.78935285276499,37.65791500381345,5672482
2025-05-20,SNDK,37.34068039246966,39.95373534509839,37.302078886278586,39.482444429813626,8595500
2025-05-21,SNDK,40.14683124690838,40.220791933729345,37.12722681235863,37.83668589473921,5361445
2025-05-22,SNDK,37.58639543277966,37.99787178137624,35.96739985154278,36.42883472008273,4138397
2025-05-23,SNDK,36.778763005701144,37.0301356767752,36.46154883244772,36.541655355862694,2520412
2025-05-26,SNDK,37.10425472355645,37.706625800698816,36.51551012713512,36.91929720669855,3913677
2025-05-27,SNDK,36.60749488454488,38.212750806315746,36.578922535953275,38.021520154333345,2615890
2025-05-28,SNDK,38.110864461385994,38.955927220603414,37.75038491282097,38.556667820348004,3959483
2025-05-29,SNDK,38.53582205948604,39.765831614152646,38.48183007990807,39.42617594280486,4391845
2025-05-30,SNDK,39.09173822389335,40.7389784522694,39.01157993294388,40.4827924131328,3301778
2025-06-02,SNDK,41.13185905793817,41.65626309086169,38.44398816355464,38.80893762315367,8675666
2025-06-03,SNDK,40.299291016932834,40.483014693578404,38.29031621267515,38.584182007350314,2975930
2025-06-04,SNDK,38.992574574581525,39.39093763988689,38.31985287993384,39.18410319482412,3996542
2025-06-05,SNDK,38.73293857492547,39.98463297830572,38.53341897484544,39.64171257601416,2889035
2025-06-06,SNDK,40.983280738318996,41.16079206270467,38.40319100777976,38.52754151182354,3135939
2025-06-09,SNDK,38.79432351119239,39.16340150532195,38.109939639677464,38.505982351048495,2620211
2025-06-10,SNDK,38.078690967710685,39.13910112238754,38.071538146013594,39.058032487284,2403997
2025-06-11,SNDK,39.39871285099813,41.18807598820184,39.15251097396145,40.6922190267517,5726436
2025-06-12,SNDK,41.137084346850095,41.4300527443785,37.646518076099795,38.025698712907115,5691582
2025-06-13,SNDK,37.30415459689348,37.359749859396054,36.30161091486505,36.6526631381664,5364393
2025-06-16,SNDK,36.19717101296858,36.24855316227074,34.66866009607289,34.79870522211716,2850695
2025-06-17,SNDK,34.4364537019868,34.66188417370467,32.91827668943752,32.96697212104906,4461085
2025-06-18,SNDK,32.42337279444233,34.50035971884052,32.01840078352957,34.33922256679793,3764170
2025-06-19,SNDK,34.84530076195603,34.98679777746833,33.201581642171746,33.638721373011336,4418491
2025-06-20,SNDK,33.84311293699587,34.11485667217326,32.83311648489443,33.247567064302046,2949151
2025-06-23,SNDK,33.22166060631534,33.694961515882596,33.205288919982856,33.34617371400564,4777325
2025-06-24,SNDK,32.78992449187218,34.44772667735539,32.129231903215526,33.983769006501326,5351983
2025-06-25,SNDK,34.02051806312187,36.03638430078095,33.827300928410324,35.874130469908806,5164869
2025-06-26,SNDK,35.45854183928575,35.65720201950253,34.769742264972336,35.11735870317748,2297838
2025-06-27,SNDK,35.788979194588414,35.817973984717746,34.16969413920979,34.56751394196376,3104481
2025-06-30,SNDK,35.04798447141614,35.71072148754476,34.635889890991585,35.33284433079841,2571536
2025-07-01,SNDK,34.95122207176816,37.159446795393244,34.684349947075006,36.877563384980895,5228914
2025-07-02,SNDK,36.48340640938718,37.49672746437956,36.06293971192652,37.401385338537146,3885147
2025-07-03,SNDK,37.380193071557954,39.200630869567945,36.92718919107733,39.08730215086955,3907091
2025-07-04,SNDK,38.76674121492504,40.30081978522527,38.74935732505119,39.65000808800136,3239422
2025-07-07,SNDK,39.1014776053688,40.190069626087535,38.46769089063841,39.867411092702326,2874150
2025-07-08,SNDK,38.478981395800716,40.75499205664033,38.32439597996885,40.52185167408546,2777089
2025-07-09,SNDK,40.35439836511813,42.44981244631662,40.20867412128233,42.24383253630916,2239481
2025-07-10,SNDK,42.75810265184822,43.07293144948477,40.43941109854165,40.4858349687566,3788470
2025-07-11,SNDK,40.879990794702444,43.33183060151245,40.29696363304647,43.22501065006196,3888058
2025-07-14,SNDK,42.4810025266514,45.51817228573759,42.33538528614777,44.9430229559804,3005977
2025-07-15,SNDK,45.10090897656813,45.23019493886175,44.210690630574184,44.63509775340391,2811740
2025-07-16,SNDK,44.88512033632831,46.00666796557187,44.74128243627454,45.749821423230976,4135788
2025-07-17,SNDK,46.94462936850614,47.50560185369314,46.200759697961296,46.770483571511235,11355381
2025-07-18,SNDK,47.057599049039915,48.25240098483198,47.03924103929351,47.75296409203895,3268923
2025-07-21,SNDK,48.14468692736808,48.380446377062896,46.57885107434114,46.9013170947274,5465583
2025-07-22,SNDK,46.80524133949688,48.590538587055754,46.18787677538272,48.505329385527446,5458626
2025-07-23,SNDK,48.31292734276257,48.65344963792577,45.11391667994581,45.61258023679885,6639967
2025-07-24,SNDK,45.95071246991044,46.46429068788026,45.871113307840325,46.16852588894672,3274249
2025-07-25,SNDK,46.14824541748435,46.541393692375095,45.98752928208077,46.26648003868936,3390550
2025-07-28,SNDK,46.12183090805329,46.541106578264255,45.79836915312757,45.836569144411854,1986507
2025-07-29,SNDK,46.28021132631749,47.052527899123525,44.79817163412733,45.294301810930165,2140471
2025-07-30,SNDK,45.44154009567923,45.765299424035334,44.53446303189504,44.95776718235591,2512460
2025-07-31,SNDK,45.19712634404096,45.70465614660732,45.09116807842011,45.131656512399175,2986667
2025-08-01,SNDK,44.77638681035347,44.89632957193598,40.539235685132056,40.5577855407661,6272660
2025-08-04,SNDK,39.397155189557566,40.826830114044014,39.392403347450625,40.52834357279782,3897250
2025-08-05,SNDK,40.543747699969316,40.7143003365955,38.305148660890175,38.6109335582674,4707311
2025-08-06,SNDK,37.85958605383114,38.41909793446921,37.77243141701119,38.290608038937236,3475894
2025-08-07,SNDK,38.593844808621654,38.75715855492533,37.45500194670173,37.45918790819755,3481012
2025-08-08,SNDK,37.613340199456275,38.510207646741634,37.547006283857776,37.833130761149896,3440457
2025-08-11,SNDK,37.82190601869196,38.60764703982042,37.677730345761766,38.49871805823362,3118574
2025-08-12,SNDK,37.65673756992236,37.69291442291395,36.95848491287205,36.98184193781977,5274098
2025-08-13,SNDK,36.55843173825655,38.04317906171951,36.34753089108503,37.87833688274475,3282884
2025-08-14,SNDK,38.274135703086564,38.56279558727405,37.789518262946764,38.5056518464876,2178020
2025-08-15,SNDK,38.85178108769603,39.49609000312877,36.39881192898943,36.73401233569513,4409569
2025-08-18,SNDK,35.79297279769857,36.03706633069931,33.59534288053798,33.72119949365826,3676400
2025-08-19,SNDK,33.770376152606566,34.257978560989386,33.538537529313516,33.85238298774655,5181398
2025-08-20,SNDK,33.80292770514252,34.342095762334516,33.796275551272004,33.91005976802566,8873631
2025-08-21,SNDK,34.07363637587741,34.76226802785987,33.46410907492929,34.44108398519613,4854457
2025-08-22,SNDK,35.05335317616797,35.18799269665136,32.1723539987071,32.38866652737042,3085104
2025-08-25,SNDK,32.121436028274076,33.301121078458166,31.986503309604917,33.08164396476842,7510058
2025-08-26,SNDK,33.1011345718335,35.8480146521366,32.980816541668084,35.61986258712572,7769359
2025-08-27,SNDK,35.42976156000001,35.86192510424514,35.13326062021584,35.2245193325766,3512554
2025-08-28,SNDK,35.538713040634256,36.18879276915511,32.80680165197558,33.15719899626466,8012909
2025-08-29,SNDK,33.2564531120582,33.25733952331812,31.991086341958752,32.13755275264437,5337268
2025-09-01,SNDK,31.562500964442012,32.38211857630155,31.47578704673704,32.30689140884479,4046235
2025-09-02,SNDK,32.86443742232613,35.095476820304306,32.37146600994474,34.885885689242365,7434166
2025-09-03,SNDK,34.75190456798519,35.20153543393692,32.5742170746341,32.88617795350557,3015493
2025-09-04,SNDK,31.99578443711212,33.85006909151749,31.573214207037097,33.69544766097089,3937844
2025-09-05,SNDK,34.0750286494928,34.48983856288282,32.63048631100545,33.10376817186449,5062983
2025-09-08,SNDK,33.41108728156793,34.77551957026933,33.19168033552243,34.51042150575004,4031231
2025-09-09,SNDK,34.09282426979361,34.2364883043094,32.72061224473906,32.96884114493757,7347171
2025-09-10,SNDK,33.387898183675226,33.81645408732896,32.81317509597866,32.96263328822767,4031490
2025-09-11,SNDK,33.51466030958802,33.85071207022883,32.6533876563116,32.70374260450967,3676497
2025-09-12,SNDK,32.62866811850332,35.10516253680119,32.32009121340544,34.79770640925469,3439252
2025-09-15,SNDK,34.18334436814496,35.594122023138176,33.7453561805331,35.52173887877662,4320294
2025-09-16,SNDK,35.72262045511545,35.92336071164008,34.946713346031544,35.16047722832303,4448631
2025-09-17,SNDK,35.178441693730086,35.319939990206215,34.09947245884491,34.23786721492432,2865904
2025-09-18,SNDK,34.40471388787488,34.86827793940839,34.275504311151124,34.78539388015969,3545291
2025-09-19,SNDK,34.70310544661944,37.424553521736335,34.4175372398254,36.89773999371582,5728083
2025-09-22,SNDK,37.33591136911085,37.48072854922281,34.67436751141278,35.07656424355646,3429187
2025-09-23,SNDK,35.23296026377419,35.53933528411021,34.93129144567648,35.36166218036146,3171633
2025-09-24,SNDK,36.080781286596356,36.536963887673124,34.49820178366324,34.538998901981216,4730956
2025-09-25,SNDK,34.02070649496369,34.447579941924666,33.45150811104122,33.61260090285617,5491946
2025-09-26,SNDK,33.52253290332796,33.81066212611394,33.01412999864215,33.336861683313096,2608651
2025-09-29,SNDK,33.38473431061782,34.35979141776395,33.22034359659038,34.292748624797696,6517260
2025-09-30,SNDK,34.604346729017735,36.58177722818522,34.28919881669549,36.52557014342397,6696486
2025-10-01,SNDK,36.88873491388143,37.89594003201711,36.684320101685024,37.58396805986209,3254535
2025-10-02,SNDK,37.745659140480115,38.0166101143742,34.59308120413732,34.92597159467845,3205052
2025-10-03,SNDK,35.83489338713146,36.06770734391426,35.62993377582851,35.83092566853723,4397403
2025-10-06,SNDK,35.366334541640946,38.92989765925341,35.3332492298571,38.64826860537405,4397441
2025-10-07,SNDK,39.30784360554921,39.99204669400644,38.288129206786444,38.62954615893028,2876428
2025-10-08,SNDK,38.42034050835191,42.443670240325176,38.218967749082935,42.34277562576973,9426564
2025-10-09,SNDK,43.639545858521686,44.08308912741428,42.97469380849446,43.9599873346457,4373916
2025-10-10,SNDK,43.04246134610427,46.06213975756579,42.5698003378683,45.3681052191118,4051169
2025-10-13,SNDK,44.92820364852114,46.652244025565224,44.79050540850824,46.54378709751432,2063560
2025-10-14,SNDK,47.24629663766108,48.20810833063795,46.85862727228589,48.13310954703053,3792645
2025-10-15,SNDK,47.7504844550917,48.820691177974055,47.14581334025358,48.800928070371164,3551574
2025-10-16,SNDK,48.8295543476754,52.62621463473958,48.15714083894303,52.61911952118974,6628271
2025-10-17,SNDK,53.412665407218974,54.247204271028465,53.13523669140268,54.14618787199836,3793383
2025-10-20,SNDK,53.96540411597046,54.74594550481144,51.17930180075587,51.56621036466651,2818799
2025-10-21,SNDK,52.65359546910251,52.93939811126589,48.497403256126624,48.58971084814603,4341604
2025-10-22,SNDK,49.46558275125216,49.639239827897704,45.25667833764922,45.93002209192531,4786274
2025-10-23,SNDK,46.07936188940969,49.042307780928276,45.593028509621774,48.489344659429605,5878424
2025-10-24,SNDK,48.346328130142574,50.090351312829576,48.33394829083551,49.19833210370722,3656910
2025-10-27,SNDK,49.44912467895132,49.6113181330758,48.901004820891536,49.29503945747288,3129888
2025-10-28,SNDK,49.301003941626796,49.348838098181375,46.16943910973081,46.400720865569255,5040285
2025-10-29,SNDK,46.71028367077631,47.77988531977379,46.41882409068227,47.32593114796547,2354048
2025-10-30,SNDK,46.698169505390744,51.444062310910034,46.621145775167555,50.941339557804376,5415815
2025-10-31,SNDK,51.30367790049108,51.65594106454032,49.6294546209587,49.78682237409713,2673938
2025-11-03,SNDK,49.022041778553415,50.80165659924066,47.9124570592523,50.36312572888406,5729407
2025-11-04,SNDK,50.30851401495772,52.1337003128195,50.18905742907456,51.80840741280419,6297405
2025-11-05,SNDK,51.3495303367156,51.603755715935186,50.289579487170045,50.32613100246005,2614906
2025-11-06,SNDK,49.75781277950061,50.365797584744904,49.70544482937592,50.30006132350053,3941065
2025-11-07,SNDK,50.18628703164809,50.677141908754464,49.672148404632395,49.92679582361973,3141723
2025-11-10,SNDK,50.349368202817466,51.14717420445541,50.02156783996062,50.88924033398544,2869922
2025-11-11,SNDK,51.385030540330504,51.83814201289853,48.858179294474695,49.29610403352357,4509968
2025-11-12,SNDK,49.73095567844588,50.32386581072657,48.8695678862823,49.451668955838514,3235390
2025-11-13,SNDK,49.59477394120291,52.64882336974031,49.208601424764815,52.12728729467374,5106960
2025-11-14,SNDK,52.590374505507384,53.853605705315644,50.55885206521112,50.742860792696845,4063302
2025-11-17,SNDK,50.429189464262556,51.22503839159831,49.8667032694051,49.95351499648444,3113825
2025-11-18,SNDK,49.474140327000946,49.71259905328345,46.539850356953494,47.01001774755074,12814743
2025-11-19,SNDK,46.01752969408135,46.96392716822999,45.9532826915088,46.420803861705174,5667889
2025-11-20,SNDK,46.04929822742948,46.27369348660379,45.491657173212545,45.98829641290266,3243918
2025-11-21,SNDK,45.87247334144476,45.966745074015655,44.79990014664327,45.184626158908586,1993699
2025-11-24,SNDK,45.61925162468246,45.98052442829628,44.05209202260961,44.48532108391411,3591071
2025-11-25,SNDK,45.006371265789106,46.93559790872051,44.47194506393571,46.52498884244886,5810182
2025-11-26,SNDK,45.73300700540583,46.21002165670915,45.30043838011853,45.81317449473345,5374261
2025-11-27,SNDK,45.28717236044272,45.6908034179217,44.00173033526198,44.24727064066839,2151566
2025-11-28,SNDK,43.20905163856882,44.94052337149569,42.579899817224984,44.93992229232925,6967016
2025-12-01,SNDK,44.75241977779161,45.033014883075474,42.18501787996306,42.92684107967291,3736924
2025-12-02,SNDK,43.76894509471231,43.92766596824693,41.7627199309905,42.20903591971744,2210105
2025-12-03,SNDK,41.321736140609296,42.022221870259024,40.854183096311495,41.9934809462561,3343655
2025-12-04,SNDK,41.59520797405941,41.7866503986081,41.21457506778867,41.54305810782227,5006988
2025-12-05,SNDK,41.10537533909535,41.39342575921465,37.25577748953263,37.45706678209158,6726953
2025-12-08,SNDK,37.31242034064272,37.99122697918848,37.146560765534204,37.89031510143151,5339048
2025-12-09,SNDK,37.86017139204628,38.131294415485954,36.30350756424684,36.8893931156608,3564774
2025-12-10,SNDK,37.46505476754839,38.499342404505754,37.290263560190354,38.28509050093175,3795219
2025-12-11,SNDK,38.69934940563979,38.9881650956383,37.68213403634775,37.966509577458105,2351631
2025-12-12,SNDK,38.99731270654589,39.18737665514827,36.58380437258775,36.62383828189357,6920655
2025-12-15,SNDK,36.89204547613719,37.257302223126516,36.74515105022771,37.067306262599,3379050
2025-12-16,SNDK,37.02602265455697,37.31759799745914,34.548308548061144,35.171534080267726,4747306
2025-12-17,SNDK,35.12966299680611,35.94994740229181,31.732358971040973,32.101103907179926,4180199
2025-12-18,SNDK,31.799390873176424,32.95170565184781,31.678754773752257,32.86710197496793,4019791
2025-12-19,SNDK,32.38868785752481,32.58514010175834,30.47047725503455,30.574887536896806,5847620
2025-12-22,SNDK,30.851450872537345,30.89763984294531,28.727333281633896,29.206435174369048,2435204
2025-12-23,SNDK,29.36084074286641,29.84647327454624,27.81061325787753,28.034758795660704,5258420
2025-12-24,SNDK,27.67027757652883,28.17404042809103,27.62391801244069,28.092689884694867,2124076
2025-12-25,SNDK,27.693017402037416,28.79006366147181,27.630849972282668,28.560895547007952,4109844
2025-12-26,SNDK,29.069768738538954,29.30378676269845,27.682386381966438,28.070506752077566,2854002
2025-12-29,SNDK,27.721671645258024,28.264920046757226,27.601359407651636,28.16969239796398,2607298
2025-12-30,SNDK,27.66532665401513,27.909290701515726,26.88942523959967,26.907996984905026,5530928
2025-12-31,SNDK,26.441693342893487,26.900254644866372,25.26136305883083,25.311197220851927,5394282
2025-01-02,PLTR,28.253526665662967,28.914517726824215,28.12861521965622,28.78778008418257,2273035
2025-01-03,PLTR,28.160303533232728,31.763795534434344,28.12902384224872,31.72698457040517,3517430
2025-01-06,PLTR,32.77736312186908,33.635768747650516,32.67828070938292,33.54355591293156,2178564
2025-01-07,PLTR,33.398524955701525,33.450275184248824,33.018279913832835,33.26821506118305,4000428
2025-01-08,PLTR,33.124483954749614,33.82037261312773,32.77502530296138,33.768782383910754,3678589
